Energia;Tempo;Bailabilidad;Genero;Volumen ;Vivacidad;Valencia;Hablabilidad;Popularidad;Fecha_lanzamiento;Instrumentalidad;Modo;duration_min;Acustico
0.79;103.783;0.599;rock;-3.58;0.312;0.961;0.043;67;13/02/1990;0.00181;1;313.445;0.00257
0.623;94.959;0.644;rock;-5.946;0.348;0.773;0.0251;36;2010;1.23e-06;1;326.066.666.666.667;0.0486
0.865;117.528;0.465;rock;-9.573;0.0769;0.677;0.098;62;27/02/1990;0.00135;0;396.488.333.333.333;0.018
0.92;126.998;0.628;rock;-3.252;0.337;0.808;0.0287;57;2005;5.34e-05;1;309.666.666.666.667;0.00687
0.756;179.659;0.472;rock;-6.068;0.122;0.76;0.029;30;2010;0;1;352.378.333.333.333;0.022
0.706;127.24;0.55;rock;-5.552;0.0853;0.822;0.0304;52;1/01/2000;6.36e-05;1;466.488.333.333.333;0.00692
0.797;153.514;0.231;rock;-4.699;0.255;0.336;0.0489;45;14/08/2012;1.4e-06;1;497.978.333.333.333;0.129
0.798;119.984;0.553;rock;-4.102;0.375;0.397;0.0306;42;14/08/2012;0;1;358.111.666.666.667;0.00714
0.552;124.917;0.604;rock;-9.458;0.139;0.757;0.0343;41;1/01/2003;0.0262;1;393.666.666.666.667;0.22
0.659;143.554;0.388;folk;-7.372;0.0943;0.401;0.0308;67;5/08/2014;0.000315;1;384.178.333.333.333;0.312
0.325;154.198;0.381;folk;-9.972;0.113;0.208;0.0305;62;9/07/2013;0.0925;1;382.045;0.947
0.652;101.243;0.509;folk;-13.103;0.29;0.742;0.0431;56;6/10/2014;0.143;1;384.196.666.666.667;0.809
0.399;141.932;0.571;folk;-11.92;0.0926;0.612;0.0364;67;8/03/2016;0.0146;1;215.773.333.333.333;0.766
0.724;102.03;0.487;folk;-5.905;0.213;0.546;0.0289;60;9/09/2016;1.03e-05;1;375.933.333.333.333;0.00224
0.492;77.585;0.521;folk;-9.127;0.118;0.301;0.0297;59;14/02/2020;0.619;1;392.911.666.666.667;0.689
0.363;107.953;0.672;folk;-10.368;0.113;0.385;0.033;60;9/02/2024;5.14e-06;1;355.521.666.666.667;0.617
0.423;91.044;0.681;folk;-12.002;0.0925;0.439;0.0253;55;2/10/2012;0.512;1;417.066.666.666.667;0.627
0.519;105.101;0.5;folk;-9.661;0.0759;0.875;0.0464;64;28/01/2014;1.16e-05;0;305.888.333.333.333;0.179
0.368;116.221;0.657;folk;-9.978;0.109;0.522;0.0281;64;5/05/2015;0.00293;1;314.911.666.666.667;0.884
0.105;52.946;0.653;folk;-16.511;0.114;0.231;0.0454;50;5/12/2000;0;0;196.333.333.333.333;0.951
0.124;139.584;0.473;folk;-13.245;0.126;0.476;0.0339;65;12/05/2017;3.49e-05;1;238.333.333.333.333;0.942
0.723;77.143;0.301;mandopop;-6.808;0.0851;0.359;0.286;54;8/11/2024;0.000303;1;503.045;0.399
0.423;129.511;0.529;mandopop;-7.368;0.154;0.223;0.0293;59;7/06/2024;0;1;4.2;0.838
0.471;135.996;0.539;mandopop;-9.082;0.1;0.271;0.0415;49;8/11/2024;0;1;405.593.333.333.333;0.77
0.482;139.842;0.463;mandopop;-5.676;0.256;0.416;0.0265;57;15/11/2024;0;1;40.077;0.655
0.579;131.92;0.532;mandopop;-5.021;0.323;0.362;0.03;63;23/02/2024;0;1;347.123.333.333.333;0.466
0.253;130.006;0.531;mandopop;-9.189;0.174;0.255;0.0367;58;2/09/2024;0;1;458.761.666.666.667;0.847
0.858;127.981;0.704;mandopop;-4.348;0.0998;0.608;0.103;50;2/05/2024;0;1;363.918.333.333.333;0.0162
0.573;169.933;0.496;mandopop;-7.125;0.107;0.122;0.0629;48;2/11/2024;4.97e-06;0;329.606.666.666.667;0.232
0.758;90.949;0.636;mandopop;-4.034;0.0678;0.586;0.0379;48;15/11/2024;0;1;384.615;0.16
0.671;76.037;0.592;mandopop;-5.054;0.318;0.207;0.0393;63;14/06/2024;0;1;300.203.333.333.333;0.0152
0.35;180.059;0.436;mandopop;-7.237;0.438;0.317;0.0348;53;17/09/2024;0;1;429.166.666.666.667;0.725
0.367;137.9;0.448;mandopop;-9.595;0.177;0.356;0.032;59;26/04/2024;0;1;46.736;0.691
0.68;144.201;0.41;mandopop;-3.901;0.116;0.252;0.0339;46;7/11/2024;0;1;416.803.333.333.333;0.496
0.68;100.008;0.601;mandopop;-5.456;0.271;0.775;0.0943;46;15/11/2024;0;1;304.011.666.666.667;0.181
0.577;130.368;0.651;cantopop;-10.557;0.0714;0.587;0.0373;19;24/07/2000;1.81e-05;0;379.555;0.671
0.773;149.715;0.676;cantopop;-8.344;0.0831;0.764;0.0453;29;1/01/2008;0;1;384.621.666.666.667;0.267
0.375;109.462;0.662;cantopop;-10.601;0.169;0.28;0.0275;28;1/01/2008;0;1;474.821.666.666.667;0.779
0.2;125.939;0.65;cantopop;-14.531;0.131;0.18;0.0373;32;1/01/2008;5.29e-05;1;434.666.666.666.667;0.845
0.404;139.757;0.488;cantopop;-7.598;0.0963;0.176;0.0266;11;1/01/2014;0;0;430.466.666.666.667;0.693
0.384;144.798;0.308;cantopop;-12.652;0.172;0.226;0.032;15;1/01/2011;0;0;453.955;0.744
0.599;97.549;0.719;cantopop;-6.037;0.148;0.367;0.0219;14;1/01/2013;0.000631;0;369.711.666.666.667;0.249
0.45;128.022;0.616;cantopop;-11.201;0.103;0.368;0.0401;27;1/01/2001;0;1;415.621.666.666.667;0.772
0.43;160.0;0.619;cantopop;-9.716;0.207;0.379;0.0304;39;1/01/2001;0;1;383.378.333.333.333;0.716
0.893;114.058;0.764;cantopop;-5.858;0.0336;0.977;0.0385;28;28/08/1990;0.00487;1;435.711.666.666.667;0.0381
0.489;77.956;0.489;cantopop;-6.625;0.214;0.243;0.0279;20;4/04/2011;6.49e-06;0;467.111.666.666.667;0.542
0.744;125.986;0.843;cantopop;-7.675;0.0877;0.962;0.0343;31;6/04/2009;7.13e-06;0;4.006;0.293
0.363;78.565;0.482;cantopop;-10.612;0.0594;0.202;0.03;18;1/01/2013;1.91e-05;0;499.221.666.666.667;0.806
0.4;144.692;0.513;cantopop;-12.346;0.0918;0.193;0.0326;32;1/01/2013;3.84e-06;1;438.245;0.383
0.335;88.267;0.565;cantopop;-14.849;0.0821;0.322;0.0294;39;1/01/2013;2.04e-05;1;383.378.333.333.333;0.6
0.358;181.78;0.419;cantopop;-13.989;0.0942;0.392;0.0456;38;1/01/2013;5.08e-05;0;475.221.666.666.667;0.713
0.238;142.425;0.5;cantopop;-13.304;0.119;0.158;0.0533;25;1/01/2013;0;1;348.755;0.769
0.374;130.241;0.565;cantopop;-12.424;0.151;0.199;0.0312;18;1/01/2013;0;1;312.555;0.712
0.376;70.101;0.537;cantopop;-14.871;0.106;0.332;0.0353;22;1/01/2006;9.55e-06;1;470.821.666.666.667;0.687
0.462;120.999;0.443;cantopop;-5.205;0.111;0.239;0.0329;24;2/12/2004;0;1;453.333.333.333.333;0.662
0.745;134.172;0.617;cantopop;-5.378;0.0764;0.498;0.027;23;2/12/2004;0;1;578.333.333.333.333;0.396
0.422;74.683;0.584;cantopop;-5.869;0.0868;0.19;0.0295;15;2/12/2004;0.00316;1;3.6;0.742
0.342;181.047;0.234;cantopop;-8.566;0.124;0.268;0.0354;21;2/12/2004;0.000379;1;336.378.333.333.333;0.826
0.311;76.951;0.311;cantopop;-11.516;0.195;0.369;0.0323;18;31/07/1992;0;1;399.178.333.333.333;0.69
0.892;152.98;0.499;cantopop;-5.172;0.0996;0.457;0.0694;34;31/07/1992;5.84e-05;0;420.266.666.666.667;0.0048
0.445;143.998;0.543;cantopop;-8.137;0.0586;0.152;0.0277;17;31/07/1992;1.3e-05;1;528.333.333.333.333;0.375
0.539;89.129;0.217;cantopop;-12.261;0.0658;0.312;0.0402;27;31/07/1992;3.69e-05;1;585.845;0.0903
0.559;120.055;0.674;indian;-6.354;0.194;0.683;0.0303;20;18/02/2023;0.000139;1;483.286.666.666.667;0.849
0.552;139.892;0.422;indian;-8.347;0.116;0.236;0.036;20;6/10/2023;0.217;1;408.291.666.666.667;0.661
0.612;170.021;0.375;indian;-9.085;0.48;0.445;0.132;20;24/11/2023;7.71e-06;1;458.333.333.333.333;0.179
0.372;198.004;0.326;indian;-12.065;0.25;0.242;0.268;20;19/02/2024;0.46;1;2.615;0.296
0.609;110.016;0.674;indian;-9.329;0.105;0.113;0.0476;23;20/10/2023;1.17e-06;1;5.172;0.267
0.779;150.04;0.269;indian;-5.135;0.0892;0.384;0.0519;36;27/07/2020;1.73e-06;1;551.536.666.666.667;0.0463
0.86;103.146;0.385;indian;-7.159;0.295;0.737;0.114;19;1/06/2023;2.83e-05;1;599.723.333.333.333;0.714
0.739;146.046;0.679;indian;-5.319;0.231;0.755;0.161;29;7/01/2022;0;0;29.315;0.14
0.659;154.956;0.783;indian;-7.871;0.354;0.803;0.313;49;20/11/2020;0;0;415.483.333.333.333;0.265
0.92;167.895;0.792;indian;-4.023;0.224;0.968;0.219;32;21/06/2024;0;0;295.565;0.403
0.845;92.0;0.771;indian;-2.194;0.313;0.62;0.201;53;23/03/2021;0;0;192.096.666.666.667;0.69
0.838;173.712;0.682;indian;-5.84;0.265;0.835;0.317;51;20/08/2024;0;0;363.218.333.333.333;0.0555
0.737;81.022;0.736;indian;-5.819;0.0784;0.504;0.0462;20;20/11/2024;0;0;281.481.666.666.667;0.153
0.668;167.913;0.69;indian;-5.674;0.252;0.781;0.193;28;7/11/2024;0;0;358.928.333.333.333;0.133
0.674;89.791;0.649;indian;-5.854;0.0322;0.486;0.214;58;15/10/2024;0;1;265.018.333.333.333;0.0573
0.803;82.552;0.692;indian;-8.282;0.359;0.894;0.268;20;14/11/2024;7.27e-05;1;315.533.333.333.333;0.025
0.826;175.959;0.542;indian;-5.946;0.432;0.355;0.15;41;16/10/2024;0;0;300.651.666.666.667;0.056
0.953;109.965;0.762;indian;-2.482;0.0847;0.787;0.208;20;20/04/2018;0;0;40.315;0.109
0.85;80.042;0.754;indian;-4.179;0.389;0.789;0.128;47;7/10/2024;0;0;3.225;0.0542
0.829;89.972;0.783;indian;-4.759;0.0793;0.835;0.219;44;7/11/2021;0;0;346.105;0.31
0.446;80.033;0.788;lofi;-9.812;0.273;0.545;0.0693;13;30/08/2017;0.694;1;1.8;0.54
0.446;80.002;0.79;lofi;-9.273;0.0933;0.222;0.052;56;18/09/2020;0.931;0;190.338.333.333.333;0.656
0.479;132.96;0.542;lofi;-15.033;0.171;0.217;0.039;50;30/04/2021;0.647;0;152.876.666.666.667;0.972
0.415;74.989;0.701;lofi;-17.812;0.109;0.326;0.0663;55;27/08/2021;0.886;1;211.763.333.333.333;0.442
0.487;139.914;0.655;lofi;-7.988;0.271;0.0454;0.033;61;7/08/2017;0.897;1;342.943.333.333.333;0.0347
0.307;150.456;0.635;lofi;-16.255;0.0928;0.408;0.0446;53;27/08/2021;0.904;0;192.028.333.333.333;0.676
0.34;139.993;0.714;lofi;-15.571;0.1;0.176;0.0534;49;12/03/2021;0.871;1;213.185;0.356
0.229;70.013;0.58;lofi;-16.333;0.104;0.127;0.0308;48;12/03/2021;0.856;0;186.413.333.333.333;0.287
0.562;85.022;0.788;lofi;-14.215;0.339;0.202;0.0685;48;30/04/2021;0.729;0;225.881.666.666.667;0.466
0.409;86.008;0.789;lofi;-9.087;0.0721;0.383;0.0471;37;13/09/2019;0.93;1;227.698.333.333.333;0.385
0.201;88.107;0.639;lofi;-16.613;0.124;0.4;0.0526;44;13/05/2022;2.26e-05;0;186.225;0.907
0.276;141.957;0.679;lofi;-19.497;0.354;0.302;0.0566;42;21/11/2018;0.869;0;264.166.666.666.667;0.487
0.262;75.082;0.733;lofi;-16.316;0.102;0.393;0.0627;55;27/08/2021;0.854;1;182.028.333.333.333;0.548
0.222;139.991;0.74;lofi;-18.576;0.0782;0.148;0.0586;44;12/03/2021;0.918;0;189.673.333.333.333;0.468
0.547;71.976;0.733;lofi;-5.464;0.383;0.295;0.203;42;6/05/2018;0.00537;1;3.237;0.301
0.445;78.738;0.491;lofi;-11.999;0.209;0.184;0.384;36;26/06/2020;0.000115;1;212.671.666.666.667;0.925
0.531;139.947;0.432;lofi;-12.648;0.108;0.164;0.0572;29;24/06/2022;0.808;1;181.428.333.333.333;0.866
0.495;124.03;0.854;lofi;-11.031;0.0928;0.807;0.0731;46;30/04/2021;0.849;1;13.556;0.52
0.441;100.023;0.656;lofi;-13.217;0.182;0.315;0.0325;30;24/06/2022;0.905;0;1.94;0.974
0.504;81.42;0.633;lofi;-7.3;0.245;0.263;0.0623;34;31/07/2020;0.205;0;141.303.333.333.333;0.517
0.433;115.979;0.87;lofi;-12.679;0.124;0.442;0.0503;39;21/05/2021;0.849;1;200.861.666.666.667;0.965
0.583;143.968;0.757;lofi;-11.469;0.102;0.633;0.0501;28;24/06/2022;0.936;1;141.666.666.666.667;0.963
0.338;152.033;0.748;lofi;-13.947;0.312;0.377;0.0654;33;2/04/2019;0.88;1;197.696.666.666.667;0.0418
0.418;160.004;0.715;lofi;-11.517;0.308;0.601;0.0393;30;24/06/2022;0.913;1;1.75;0.953
0.296;75.012;0.49;lofi;-20.157;0.106;0.339;0.0301;53;27/08/2021;0.862;0;192.695;0.726
0.425;87.007;0.652;lofi;-12.598;0.0957;0.588;0.0358;40;22/03/2019;0.875;1;186.666.666.666.667;0.875
0.302;127.159;0.548;lofi;-12.869;0.314;0.546;0.12;40;8/12/2017;0.893;1;12.987;0.752
0.31;188.179;0.558;lofi;-10.53;0.147;0.395;0.373;44;17/10/2018;0.934;0;2.3;0.526
0.313;140.98;0.571;lofi;-15.565;0.0937;0.323;0.0398;29;24/06/2022;0.948;1;1.539;0.96
0.35;118.009;0.811;lofi;-11.318;0.105;0.635;0.0439;45;23/10/2019;0.907;1;227.541.666.666.667;0.406
0.241;80.782;0.808;lofi;-9.699;0.109;0.417;0.18;27;7/05/2019;0.888;0;210.528.333.333.333;0.102
0.382;108.745;0.498;lofi;-11.555;0.246;0.141;0.104;40;1/11/2018;0.15;0;252.996.666.666.667;0.643
0.322;173.988;0.624;lofi;-10.949;0.643;0.381;0.135;33;2/09/2019;0.878;1;25.147;0.397
0.399;94.96;0.693;lofi;-13.659;0.0964;0.231;0.027;29;24/06/2022;0.9;0;225.263.333.333.333;0.983
0.26;127.986;0.698;lofi;-19.222;0.107;0.366;0.0745;40;21/08/2019;0.911;1;2.375;0.697
0.464;114.046;0.782;lofi;-9.616;0.364;0.375;0.0405;33;24/06/2022;0.794;1;208.771.666.666.667;0.847
0.283;79.023;0.621;lofi;-11.675;0.106;0.47;0.0657;29;27/03/2020;0.904;1;246.563.333.333.333;0.842
0.157;76.85;0.503;lofi;-15.226;0.11;0.13;0.127;45;14/01/2019;0.808;1;274.666.666.666.667;0.527
0.0551;130.006;0.656;lofi;-26.03;0.0807;0.194;0.0573;47;7/01/2022;0.958;0;0.757766666666667;0.281
0.147;128.563;0.466;lofi;-21.666;0.232;0.364;0.047;46;7/01/2022;0.433;0;0.707366666666667;0.529
0.203;130.54;0.573;lofi;-20.826;0.327;0.0391;0.0384;45;7/01/2022;0.939;0;0.589583333333333;0.34
0.66;124.978;0.692;lofi;-7.336;0.502;0.311;0.0292;33;21/05/2021;0.933;1;1.998;0.796
0.0669;130.062;0.755;lofi;-25.988;0.108;0.236;0.0599;45;7/01/2022;0.737;0;0.785016666666667;0.174
0.246;129.998;0.893;lofi;-20.438;0.0981;0.849;0.0677;44;7/01/2022;0.939;0;0.738616666666667;0.014
0.373;150.104;0.769;lofi;-11.036;0.108;0.242;0.0756;33;24/06/2022;0.931;1;187.555;0.953
0.192;90.014;0.789;lofi;-19.718;0.147;0.437;0.0798;47;16/10/2020;0.781;0;191.446.666.666.667;0.857
0.208;80.021;0.532;lofi;-17.916;0.102;0.366;0.0409;55;30/10/2020;0.929;1;2;0.933
0.412;108.038;0.648;lofi;-14.207;0.113;0.333;0.0269;29;24/06/2022;0.92;1;1.875;0.942
0.42;70.024;0.528;lofi;-12.708;0.13;0.0484;0.0328;44;30/07/2021;0.888;0;256.621.666.666.667;0.477
0.473;160.02;0.695;lofi;-7.418;0.135;0.773;0.0956;44;23/10/2020;0.26;1;2.025;0.0491
0.248;79.952;0.718;lofi;-16.31;0.125;0.192;0.0378;44;2/10/2020;0.915;0;166.366.666.666.667;0.567
0.496;100.054;0.653;lofi;-13.809;0.0772;0.198;0.03;33;24/06/2022;0.931;0;1.5;0.925
0.486;175.786;0.5;lofi;-8.801;0.119;0.36;0.168;23;21/06/2020;0.353;1;220.711.666.666.667;0.559
0.285;74.969;0.64;lofi;-11.467;0.097;0.0923;0.0269;38;30/07/2021;0.956;1;301.028.333.333.333;0.853
0.417;93.048;0.717;lofi;-12.677;0.121;0.59;0.046;41;30/10/2020;0.943;0;206.445;0.699
0.449;150.029;0.626;lofi;-9.519;0.111;0.217;0.0378;26;30/07/2021;0.964;0;215.666.666.666.667;0.124
0.491;156.078;0.67;lofi;-11.226;0.373;0.506;0.0855;31;24/06/2022;0.973;1;123.076.666.666.667;0.908
0.37;80.055;0.592;lofi;-10.87;0.106;0.143;0.167;51;18/09/2020;0.91;1;205.026.666.666.667;0.257
0.526;154.082;0.613;lofi;-9.243;0.168;0.108;0.031;54;3/11/2020;0.933;0;207.791.666.666.667;0.669
0.704;74.983;0.694;lofi;-10.396;0.0908;0.212;0.207;53;22/01/2021;0.831;0;161.028.333.333.333;0.0388
0.632;136.103;0.64;lofi;-8.752;0.109;0.275;0.0374;31;24/06/2022;0.85;1;174.265;0.941
0.53;80.001;0.619;lofi;-8.98;0.135;0.118;0.0363;47;6/11/2020;0.865;1;205.026.666.666.667;0.453
0.373;89.981;0.762;lofi;-12.165;0.127;0.246;0.049;49;30/10/2020;0.929;0;161.111.666.666.667;0.966
0.499;147.661;0.648;lofi;-9.724;0.107;0.119;0.0412;52;18/09/2020;0.933;1;153.055;0.55
0.289;74.987;0.521;lofi;-12.812;0.0878;0.0715;0.0292;52;19/02/2021;0.843;1;170.695;0.65
0.42;170.048;0.487;lofi;-9.923;0.109;0.064;0.0475;46;9/10/2020;0.881;1;23.614;0.624
0.37;80.014;0.777;lofi;-15.109;0.255;0.123;0.0504;36;6/11/2020;0.905;1;2.05;0.803
0.304;78.026;0.638;lofi;-11.335;0.166;0.171;0.0333;50;3/02/2021;0.741;1;195.218.333.333.333;0.0664
0.508;169.92;0.534;lofi;-12.056;0.366;0.321;0.0293;31;24/06/2022;0.835;1;204.706.666.666.667;0.897
0.67;169.959;0.623;lofi;-6.067;0.154;0.398;0.0464;36;9/04/2021;0.93;1;283.088.333.333.333;0.436
0.309;87.028;0.768;lofi;-14.508;0.148;0.176;0.0911;40;16/10/2020;0.906;0;294.253.333.333.333;0.236
0.536;79.993;0.669;lofi;-10.684;0.0885;0.824;0.0381;45;3/02/2021;0.0697;1;200.026.666.666.667;0.565
0.493;75.236;0.599;lofi;-10.691;0.248;0.37;0.229;36;9/04/2021;0.864;0;187.166.666.666.667;0.89
0.259;149.957;0.612;lofi;-11.096;0.106;0.214;0.0999;46;16/04/2021;0.901;0;176.028.333.333.333;0.196
0.415;140.025;0.664;lofi;-17.534;0.664;0.181;0.141;48;22/01/2021;0.746;0;154.106.666.666.667;0.425
0.295;98.98;0.708;lofi;-16.188;0.123;0.2;0.0304;29;24/06/2022;0.944;1;219.528.333.333.333;0.979
0.188;75.004;0.634;lofi;-18.921;0.111;0.387;0.0419;41;16/04/2021;0.895;0;144.028.333.333.333;0.595
0.552;139.972;0.65;lofi;-10.937;0.144;0.388;0.037;30;24/06/2022;0.922;0;192.856.666.666.667;0.905
0.585;170.0;0.749;lofi;-14.505;0.0809;0.551;0.0963;43;16/04/2021;0.896;1;174.006.666.666.667;0.302
0.461;179.961;0.564;lofi;-8.1;0.0914;0.454;0.0742;32;9/04/2021;0.925;1;2.275;0.944
0.498;140.009;0.878;lofi;-8.624;0.108;0.0577;0.0715;47;19/02/2021;0.867;1;189.821.666.666.667;0.0528
0.521;130.023;0.765;lofi;-12.165;0.107;0.533;0.0317;31;24/06/2022;0.817;0;13.577;0.941
0.413;75.007;0.643;lofi;-10.048;0.131;0.424;0.0334;39;6/11/2020;0.833;0;2.16;0.117
0.52;82.47;0.674;lofi;-9.925;0.107;0.225;0.0334;47;3/02/2021;0.945;1;160.078.333.333.333;0.772
0.469;78.98;0.703;lofi;-11.165;0.0963;0.321;0.0471;32;9/04/2021;0.94;1;198.735;0.686
0.465;100.11;0.708;lofi;-12.306;0.0971;0.264;0.0312;32;24/06/2022;0.908;0;1.3;0.934
0.571;134.996;0.845;lofi;-10.541;0.313;0.657;0.058;47;3/02/2021;0.865;0;180.763.333.333.333;0.397
0.401;157.973;0.691;lofi;-5.814;0.225;0.418;0.0338;40;5/02/2021;0.916;1;21.523;0.267
0.555;159.954;0.666;lofi;-12.93;0.0726;0.568;0.0427;42;16/04/2021;0.899;0;195.026.666.666.667;0.273
0.0786;80.041;0.7;lofi;-13.826;0.112;0.568;0.173;46;18/09/2020;0.941;1;120.026.666.666.667;0.643
0.547;159.947;0.606;lofi;-11.462;0.0978;0.357;0.0964;31;24/06/2022;0.927;1;24.375;0.782
0.502;142.534;0.673;lofi;-10.53;0.118;0.707;0.0315;33;9/04/2021;0.945;1;143.685;0.683
0.382;180.123;0.609;lofi;-13.286;0.0879;0.12;0.103;43;23/10/2020;0.916;1;162.221.666.666.667;0.91
0.455;140.109;0.413;lofi;-9.679;0.0809;0.103;0.0978;40;30/10/2020;0.909;1;285.715;0.548
0.319;149.998;0.675;lofi;-13.757;0.122;0.177;0.0453;51;1/01/2021;0.923;1;197.333.333.333.333;0.629
0.224;86.04;0.793;lofi;-11.818;0.101;0.483;0.166;44;2/10/2020;0.726;0;227.906.666.666.667;0.109
0.469;145.947;0.742;lofi;-8.789;0.334;0.737;0.0367;35;9/04/2021;0.903;0;240.753.333.333.333;0.45
0.141;130.018;0.542;lofi;-21.456;0.191;0.102;0.0749;44;6/11/2020;0.109;0;187.691.666.666.667;0.647
0.486;155.969;0.709;lofi;-11.599;0.0773;0.354;0.0433;42;6/11/2020;0.865;0;194.898.333.333.333;0.0459
0.332;80.014;0.744;jazz;-15.331;0.0642;0.525;0.0947;61;11/10/2024;0.894;1;240.303.333.333.333;0.478
0.461;150.026;0.835;jazz;-10.556;0.0967;0.667;0.0917;53;22/10/2024;0.935;0;262.666.666.666.667;0.583
0.592;145.965;0.837;jazz;-5.758;0.115;0.364;0.119;51;8/11/2024;0.822;1;208.218.333.333.333;0.107
0.166;140.094;0.669;jazz;-16.203;0.0729;0.0396;0.0438;51;21/11/2023;0.865;0;205.801.666.666.667;0.617
0.457;135.87;0.62;jazz;-9.366;0.134;0.361;0.0424;50;22/11/2023;0.907;0;221.005;0.59
0.215;75.198;0.551;jazz;-11.565;0.128;0.452;0.0379;50;9/08/2024;0.902;1;2.35;0.761
0.698;79.982;0.637;jazz;-8.741;0.154;0.636;0.0526;50;26/01/2024;0.885;1;209.696.666.666.667;0.0493
0.287;80.663;0.652;jazz;-14.555;0.104;0.201;0.47;51;25/10/2024;0.906;0;16.519;0.588
0.34;83.625;0.521;jazz;-11.597;0.115;0.481;0.106;50;4/04/2024;0.882;0;223.258.333.333.333;0.67
0.208;142.182;0.865;jazz;-12.245;0.073;0.306;0.215;49;17/05/2024;0.754;1;19.155;0.962
0.446;80.064;0.643;jazz;-8.373;0.174;0.4;0.0353;49;8/12/2023;0.952;0;193.733.333.333.333;0.852
0.331;74.956;0.689;jazz;-12.661;0.137;0.462;0.0509;49;21/03/2024;0.929;0;234.666.666.666.667;0.777
0.321;142.054;0.838;jazz;-16.147;0.111;0.816;0.0748;49;27/08/2024;0.889;1;191.571.666.666.667;0.91
0.295;179.911;0.616;jazz;-10.529;0.0639;0.722;0.0911;49;24/11/2023;0.857;0;293.333.333.333.333;0.0461
0.441;147.944;0.678;jazz;-11.645;0.13;0.136;0.0434;49;9/02/2024;0.756;1;217.555;0.401
0.12;80.041;0.663;jazz;-13.662;0.115;0.19;0.0344;49;10/02/2023;0.88;1;2.7;0.925
0.448;87.971;0.802;jazz;-11.423;0.128;0.38;0.235;48;27/08/2024;0.831;1;2;0.78
0.197;80.079;0.614;jazz;-10.24;0.13;0.265;0.0417;48;24/01/2024;0.631;1;1.85;0.579
0.266;75.028;0.662;jazz;-13.209;0.111;0.328;0.074;48;25/08/2023;0.907;0;197.375;0.538
0.338;160.006;0.873;jazz;-10.678;0.0976;0.588;0.566;48;10/11/2023;0.813;0;2;0.301
0.244;82.003;0.812;jazz;-7.379;0.0747;0.298;0.0486;48;31/05/2024;0.833;1;217.086.666.666.667;0.536
0.876;90.041;0.774;jazz;-5.808;0.114;0.811;0.0536;48;27/04/2023;0.9;1;32.059;0.602
0.409;82.994;0.631;jazz;-9.377;0.191;0.336;0.0341;48;7/06/2024;0.727;0;26.265;0.558
0.357;80.044;0.686;jazz;-8.579;0.117;0.381;0.0584;48;3/01/2024;0.0167;0;220.178.333.333.333;0.367
0.464;78.809;0.532;jazz;-9.558;0.125;0.204;0.054;48;23/05/2024;0.89;0;2.45;0.257
0.658;87.982;0.661;jazz;-7.177;0.0966;0.585;0.0434;48;7/06/2024;0.78;0;309.463.333.333.333;0.624
0.409;159.924;0.566;jazz;-13.204;0.101;0.482;0.0441;48;23/02/2024;0.937;1;201.328.333.333.333;0.891
0.182;153.944;0.59;jazz;-16.658;0.111;0.253;0.0543;48;4/08/2023;0.957;1;224.583.333.333.333;0.81
0.499;78.005;0.682;jazz;-5.712;0.176;0.622;0.0432;48;26/06/2024;0.88;0;194.871.666.666.667;0.4
0.25;85.022;0.83;jazz;-12.849;0.195;0.442;0.0575;47;25/08/2023;0.922;1;211.765;0.512
0.528;145.996;0.739;jazz;-7.861;0.123;0.931;0.0391;47;29/11/2023;0.576;0;187.671.666.666.667;0.323
0.416;90.999;0.876;jazz;-9.173;0.121;0.785;0.0976;47;24/11/2023;0.855;1;2;0.135
0.395;71.95;0.633;jazz;-10.776;0.105;0.6;0.214;47;15/11/2023;0.112;0;20.514;0.778
0.492;90.013;0.764;jazz;-11.604;0.345;0.71;0.0916;47;12/01/2024;0.849;0;228.888.333.333.333;0.621
0.299;69.306;0.727;jazz;-8.56;0.102;0.165;0.0813;47;29/02/2024;0.534;0;171.738.333.333.333;0.125
0.585;83.045;0.669;jazz;-12.63;0.104;0.31;0.0551;47;17/11/2023;0.692;0;192.771.666.666.667;0.167
0.336;172.026;0.701;jazz;-9.385;0.136;0.673;0.133;47;12/02/2024;0.908;0;205.233.333.333.333;0.668
0.293;84.001;0.753;jazz;-13.288;0.112;0.334;0.0479;47;15/03/2024;0.862;0;25.027;0.896
0.184;76.001;0.708;jazz;-16.305;0.117;0.452;0.294;47;5/08/2022;0.53;0;263.158.333.333.333;0.375
0.633;81.003;0.711;jazz;-5.065;0.0463;0.607;0.0668;47;16/08/2024;0.781;1;266.666.666.666.667;0.00579
0.37;93.961;0.452;jazz;-12.219;0.128;0.0905;0.0489;47;10/05/2024;0.92;0;254.945;0.255
0.37;81.991;0.798;jazz;-8.497;0.103;0.222;0.0585;47;31/05/2024;0.894;0;207.916.666.666.667;0.814
0.322;84.963;0.699;jazz;-12.943;0.158;0.475;0.107;47;23/06/2023;0.788;0;212.075;0.391
0.566;101.973;0.83;jazz;-9.317;0.11;0.469;0.0524;47;16/02/2024;0.918;0;17.693;0.21
0.666;130.04;0.787;jazz;-8.897;0.104;0.28;0.0462;47;8/04/2024;0.7;1;228.076.666.666.667;0.0713
0.323;79.155;0.529;jazz;-8.363;0.0908;0.138;0.308;46;10/11/2023;0.891;1;2.45;0.764
